,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,1.5555965105692546,1.5555965105692546,0.0,34.99328019172799,0.0003167173417750746,all_upsampling,hypernet
1,kodim02,0.6111668745676676,0.6111668745676676,0.0,35.93017253907554,0.0002552598889451474,all_upsampling,hypernet
2,kodim03,0.5040593147277832,0.5040593147277832,0.0,37.631859468257446,0.0001725098118185997,all_upsampling,hypernet
3,kodim04,0.7101791699727377,0.7101791699727377,0.0,36.034746533504254,0.00024918687995523214,all_upsampling,hypernet
4,kodim05,1.5706880887349446,1.5706880887349446,0.0,34.87942190098457,0.000325130473356694,all_upsampling,hypernet
5,kodim06,1.1472002665201824,1.1472002665201824,0.0,35.677118551351455,0.00027057519764639437,all_upsampling,hypernet
6,kodim07,0.6695783933003744,0.6695783933003744,0.0,36.92448485283202,0.00020302583288867027,all_upsampling,hypernet
7,kodim08,1.676928202311198,1.676928202311198,0.0,34.6622169721586,0.0003418048145249486,all_upsampling,hypernet
8,kodim09,0.5414856274922689,0.5414856274922689,0.0,37.17199828705701,0.00019177851208951324,all_upsampling,hypernet
9,kodim10,0.5708641608556112,0.5708641608556112,0.0,36.63769283858728,0.00021688549895770848,all_upsampling,hypernet
10,kodim11,0.9550342559814453,0.9550342559814453,0.0,35.40619064229409,0.0002879922394640744,all_upsampling,hypernet
11,kodim12,0.5289705197016398,0.5289705197016398,0.0,36.572447085261764,0.00022016845468897372,all_upsampling,hypernet
12,kodim13,2.1339375178019204,2.1339375178019204,0.0,34.36441281277068,0.00036606533103622496,all_upsampling,hypernet
13,kodim14,1.2409420013427734,1.2409420013427734,0.0,34.9578592148607,0.00031931104604154825,all_upsampling,hypernet
14,kodim15,0.6873937447865804,0.6873937447865804,0.0,36.481777033065825,0.00022481335327029228,all_upsampling,hypernet
15,kodim16,0.7552269299825033,0.7552269299825033,0.0,36.53903024044099,0.00022186907881405205,all_upsampling,hypernet
16,kodim17,0.6467815637588501,0.6467815637588501,0.0,36.53517231459182,0.00022206625726539642,all_upsampling,hypernet
17,kodim18,1.2759396235148113,1.2759396235148113,0.0,34.727394832563974,0.0003367133904248476,all_upsampling,hypernet
18,kodim19,0.9324207305908203,0.9324207305908203,0.0,36.08070953050031,0.00024656354798935354,all_upsampling,hypernet
19,kodim20,0.6175870100657145,0.6175870100657145,0.0,37.39702993941957,0.0001820944744395092,all_upsampling,hypernet
20,kodim21,0.9848923683166504,0.9848923683166504,0.0,36.16593747460359,0.00024177203886210918,all_upsampling,hypernet
21,kodim22,0.944805383682251,0.944805383682251,0.0,34.98909663207297,0.0003170225827489048,all_upsampling,hypernet
22,kodim23,0.41171880563100177,0.41171880563100177,0.0,37.93749407243344,0.00016078677435871214,all_upsampling,hypernet
23,kodim24,1.274432897567749,1.274432897567749,0.0,35.107592476296915,0.0003084896598011255,all_upsampling,hypernet
