,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,0.10226370890935263,0.09126720825831096,0.010996500651041666,23.076781471517393,0.004924043081700802,all_upsampling,hypernet
1,kodim02,0.03630954027175903,0.027230560779571533,0.0090789794921875,26.947296573290696,0.0020196230616420507,all_upsampling,hypernet
2,kodim03,0.04938181738058726,0.03511993587017059,0.014261881510416666,28.026609944758686,0.0015752118779346347,all_upsampling,hypernet
3,kodim04,0.05319755276044209,0.04056836167971293,0.012629191080729166,27.186897664607493,0.0019112179288640618,all_upsampling,hypernet
4,kodim05,0.16627306739489237,0.1520111858844757,0.014261881510416666,22.99670726349826,0.005015673581510782,all_upsampling,hypernet
5,kodim06,0.07487920920054118,0.06388270854949951,0.010996500651041666,24.252933623846683,0.003755836049094796,all_upsampling,hypernet
6,kodim07,0.08140105505784354,0.07040455440680186,0.010996500651041666,26.49196117569733,0.0022428687661886215,all_upsampling,hypernet
7,kodim08,0.18371760845184326,0.1694557269414266,0.014261881510416666,22.2458968768442,0.00596225168555975,all_upsampling,hypernet
8,kodim09,0.056797315677007035,0.04580081502596537,0.010996500651041666,27.557298609400362,0.0017549716867506504,all_upsampling,hypernet
9,kodim10,0.06034504373868306,0.047715852657953896,0.012629191080729166,27.267970664718813,0.0018758707446977496,all_upsampling,hypernet
10,kodim11,0.06912904481093089,0.05649985373020172,0.012629191080729166,25.43410719495838,0.0028614704497158527,all_upsampling,hypernet
11,kodim12,0.04765841364860535,0.03339653213818868,0.014261881510416666,28.092380420316026,0.0015515362611040473,all_upsampling,hypernet
12,kodim13,0.14142251014709473,0.13775531450907388,0.0036671956380208335,21.70250953480904,0.006756924092769623,all_upsampling,hypernet
13,kodim14,0.10227608680725098,0.0896468957265218,0.012629191080729166,24.2715719974785,0.003739751875400543,all_upsampling,hypernet
14,kodim15,0.053007920583089195,0.04934072494506836,0.0036671956380208335,27.0245846906538,0.0019839992746710777,all_upsampling,hypernet
15,kodim16,0.0385368565718333,0.027825186649958294,0.010711669921875,26.47452130521787,0.002251893514767289,all_upsampling,hypernet
16,kodim17,0.06722177565097809,0.052959894140561424,0.014261881510416666,27.20477309913103,0.0019033675780519843,all_upsampling,hypernet
17,kodim18,0.09088341395060222,0.07825422286987305,0.012629191080729166,24.11785361963306,0.003874490736052394,all_upsampling,hypernet
18,kodim19,0.07823206981023152,0.06915309031804402,0.0090789794921875,25.627666215399127,0.002736738882958889,all_upsampling,hypernet
19,kodim20,0.0637432336807251,0.04948135217030843,0.014261881510416666,27.69554735131456,0.0016999855870380998,all_upsampling,hypernet
20,kodim21,0.08765177428722382,0.07338989277680714,0.014261881510416666,25.02109254459811,0.003146956441923976,all_upsampling,hypernet
21,kodim22,0.0583985298871994,0.04740202923615774,0.010996500651041666,25.721492160542606,0.002678247867152095,all_upsampling,hypernet
22,kodim23,0.05888800323009491,0.046258812149365745,0.012629191080729166,28.671550853176683,0.001357828383333981,all_upsampling,hypernet
23,kodim24,0.10169969995816548,0.09803250432014465,0.0036671956380208335,23.852779292456088,0.004118338692933321,all_upsampling,hypernet
