,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.0968168576558432,2.0968168576558432,0.0,37.63062396191658,0.00017255889542866498,all_upsampling,hypernet
1,kodim02,0.9828144709269205,0.9828144709269205,0.0,37.91662587594621,0.00016156122728716582,all_upsampling,hypernet
2,kodim03,0.7347910404205322,0.7347910404205322,0.0,39.27515183843179,0.00011816379992524162,all_upsampling,hypernet
3,kodim04,1.0758860905965169,1.0758860905965169,0.0,37.96309558756947,0.0001598417293280363,all_upsampling,hypernet
4,kodim05,2.097198963165283,2.097198963165283,0.0,37.42707259510298,0.00018083916802424937,all_upsampling,hypernet
5,kodim06,1.5906670888264973,1.5906670888264973,0.0,38.00032029652945,0.0001584775309311226,all_upsampling,hypernet
6,kodim07,0.9710026582082113,0.9710026582082113,0.0,38.63914805571576,0.00013679961557500064,all_upsampling,hypernet
7,kodim08,2.2810948689778647,2.2810948689778647,0.0,37.15596594877915,0.00019248778698965907,all_upsampling,hypernet
8,kodim09,0.7806714375813802,0.7806714375813802,0.0,38.77838012622972,0.00013248345931060612,all_upsampling,hypernet
9,kodim10,0.856557289759318,0.856557289759318,0.0,38.26136604121184,0.00014923239359632134,all_upsampling,hypernet
10,kodim11,1.4207425117492676,1.4207425117492676,0.0,37.875688150632534,0.00016309134662151337,all_upsampling,hypernet
11,kodim12,0.8492358525594076,0.8492358525594076,0.0,38.51918928791519,0.00014063090202398598,all_upsampling,hypernet
12,kodim13,2.7838805516560874,2.7838805516560874,0.0,37.111058157952776,0.000194488515262492,all_upsampling,hypernet
13,kodim14,1.7426751454671223,1.7426751454671223,0.0,37.417019112679505,0.00018125827773474157,all_upsampling,hypernet
14,kodim15,1.0290695826212566,1.0290695826212566,0.0,38.572596935584016,0.00013891207345295697,all_upsampling,hypernet
15,kodim16,1.102366050084432,1.102366050084432,0.0,38.63685125726146,0.0001368719822494313,all_upsampling,hypernet
16,kodim17,0.9955499966939291,0.9955499966939291,0.0,38.354143573704754,0.00014607817865908146,all_upsampling,hypernet
17,kodim18,1.7945726712544758,1.7945726712544758,0.0,37.212945223890195,0.00018997884762939066,all_upsampling,hypernet
18,kodim19,1.3061795234680176,1.3061795234680176,0.0,37.9560919519895,0.0001600997056812048,all_upsampling,hypernet
19,kodim20,0.8795789082845052,0.8795789082845052,0.0,39.38763191454318,0.00011514270590851083,all_upsampling,hypernet
20,kodim21,1.3446922302246094,1.3446922302246094,0.0,38.24570071126382,0.00014977165847085416,all_upsampling,hypernet
21,kodim22,1.4395360946655273,1.4395360946655273,0.0,37.38109711126538,0.00018276374612469226,all_upsampling,hypernet
22,kodim23,0.6262855529785156,0.6262855529785156,0.0,39.40639977373219,0.00011464619456091896,all_upsampling,hypernet
23,kodim24,1.7316465377807617,1.7316465377807617,0.0,37.15614324671806,0.00019247992895543575,all_upsampling,hypernet
