,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.1159259478251142,2.0968168576558432,0.019109090169270832,37.65925857623738,0.0001714248937787488,all_upsampling,hypernet
1,kodim02,1.0019235610961914,0.9828144709269205,0.019109090169270832,37.96514690483766,0.00015976624854374677,all_upsampling,hypernet
2,kodim03,0.7521453698476156,0.7347910404205322,0.017354329427083332,39.32755914978931,0.00011674645793391392,all_upsampling,hypernet
3,kodim04,1.0943899154663086,1.0758860905965169,0.018503824869791668,38.032755288551925,0.00015729836013633758,all_upsampling,hypernet
4,kodim05,2.117915312449137,2.097198963165283,0.020716349283854168,37.48976164638057,0.0001782475592335686,all_upsampling,hypernet
5,kodim06,1.609872817993164,1.5906670888264973,0.019205729166666668,38.07115965589254,0.00015591351257171482,all_upsampling,hypernet
6,kodim07,0.9900863170623779,0.9710026582082113,0.019083658854166668,38.7759699033717,0.0001325570046901703,all_upsampling,hypernet
7,kodim08,2.3000818888346357,2.2810948689778647,0.018987019856770832,37.18869867112356,0.00019104246166534722,all_upsampling,hypernet
8,kodim09,0.7990531921386719,0.7806714375813802,0.018381754557291668,38.89674461295608,0.0001289214560529217,all_upsampling,hypernet
9,kodim10,0.873525063196818,0.856557289759318,0.0169677734375,38.36547383535208,0.00014569757331628352,all_upsampling,hypernet
10,kodim11,1.4397295316060383,1.4207425117492676,0.018987019856770832,37.94326993148306,0.00016057307948358357,all_upsampling,hypernet
11,kodim12,0.8676176071166992,0.8492358525594076,0.018381754557291668,38.6278692525334,0.0001371553516946733,all_upsampling,hypernet
12,kodim13,2.802236874898275,2.7838805516560874,0.0183563232421875,37.14763847810715,0.00019285723101347685,all_upsampling,hypernet
13,kodim14,1.761540095011393,1.7426751454671223,0.018864949544270832,37.42740565418475,0.00018082530004903674,all_upsampling,hypernet
14,kodim15,1.0466426213582358,1.0290695826212566,0.017573038736979168,38.578508945127325,0.0001387231022818014,all_upsampling,hypernet
15,kodim16,1.1214751402537027,1.102366050084432,0.019109090169270832,38.765150409973266,0.00013288765330798924,all_upsampling,hypernet
16,kodim17,1.0143132209777832,0.9955499966939291,0.018763224283854168,38.4556036971284,0.00014270504470914602,all_upsampling,hypernet
17,kodim18,1.81541109085083,1.7945726712544758,0.020838419596354168,37.26870160310229,0.00018755541532300413,all_upsampling,hypernet
18,kodim19,1.3244392077128093,1.3061795234680176,0.018259684244791668,38.000567947753986,0.00015846849419176579,all_upsampling,hypernet
19,kodim20,0.8984438578287761,0.8795789082845052,0.018864949544270832,39.44544106772649,0.00011362018994987011,all_upsampling,hypernet
20,kodim21,1.3635571797688801,1.3446922302246094,0.018864949544270832,38.30231112044802,0.00014783204824198037,all_upsampling,hypernet
21,kodim22,1.458645184834798,1.4395360946655273,0.019109090169270832,37.44176824294867,0.00018022827862296253,all_upsampling,hypernet
22,kodim23,0.6452725728352865,0.6262855529785156,0.018987019856770832,39.48812973334951,0.00011250883835600689,all_upsampling,hypernet
23,kodim24,1.752362887064616,1.7316465377807617,0.020716349283854168,37.26806715920372,0.00018758281657937914,all_upsampling,hypernet
