,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.0352683067321777,2.022837479909261,0.012430826822916666,37.63062396191658,0.00017255889542866498,only_arm_noupsampling,hypernet
1,kodim02,0.9557046095530192,0.9446572462717692,0.01104736328125,37.91662587594621,0.00016156122728716582,only_arm_noupsampling,hypernet
2,kodim03,0.7000732421875,0.68902587890625,0.01104736328125,39.27515183843179,0.00011816379992524162,only_arm_noupsampling,hypernet
3,kodim04,1.0708650747934978,1.058434247970581,0.012430826822916666,37.96309558756947,0.0001598417293280363,only_arm_noupsampling,hypernet
4,kodim05,2.03910223642985,2.0280548731486,0.01104736328125,37.42707259510298,0.00018083916802424937,only_arm_noupsampling,hypernet
5,kodim06,1.54222838083903,1.5297975540161133,0.012430826822916666,38.00032029652945,0.0001584775309311226,only_arm_noupsampling,hypernet
6,kodim07,0.9522177378336589,0.9205811818440756,0.031636555989583336,38.773807373545814,0.0001326230267295614,all_upsampling,hypernet
7,kodim08,2.171820640563965,2.1593898137410483,0.012430826822916666,37.15596594877915,0.00019248778698965907,only_arm_noupsampling,hypernet
8,kodim09,0.7576665083567301,0.7466191450754801,0.01104736328125,38.77838012622972,0.00013248345931060612,only_arm_noupsampling,hypernet
9,kodim10,0.8360250790913899,0.8068706194559733,0.029154459635416668,38.36446285300039,0.00014573149383068085,all_upsampling,hypernet
10,kodim11,1.3975709279378254,1.3865235646565754,0.01104736328125,37.875688150632534,0.00016309134662151337,only_arm_noupsampling,hypernet
11,kodim12,0.8254175186157227,0.812986691792806,0.012430826822916666,38.51918928791519,0.00014063090202398598,only_arm_noupsampling,hypernet
12,kodim13,2.749143600463867,2.7367127736409507,0.012430826822916666,37.111058157952776,0.000194488515262492,only_arm_noupsampling,hypernet
13,kodim14,1.729385534922282,1.7169547080993652,0.012430826822916666,37.417019112679505,0.00018125827773474157,only_arm_noupsampling,hypernet
14,kodim15,1.0076231161753337,0.995192289352417,0.012430826822916666,38.572596935584016,0.00013891207345295697,only_arm_noupsampling,hypernet
15,kodim16,1.083581288655599,1.0545031229654949,0.029078165690104168,38.75427526002359,0.00013322083395905793,all_upsampling,hypernet
16,kodim17,0.9962427616119385,0.9679427941640218,0.028299967447916668,38.46283894035175,0.00014246749924495816,all_upsampling,hypernet
17,kodim18,1.7887050310770671,1.7776576677958171,0.01104736328125,37.212945223890195,0.00018997884762939066,only_arm_noupsampling,hypernet
18,kodim19,1.2595763206481934,1.2471454938252766,0.012430826822916666,37.9560919519895,0.0001600997056812048,only_arm_noupsampling,hypernet
19,kodim20,0.8642214139302571,0.8517905871073405,0.012430826822916666,39.38763191454318,0.00011514270590851083,only_arm_noupsampling,hypernet
20,kodim21,1.3357370694478352,1.3246897061665852,0.01104736328125,38.24570071126382,0.00014977165847085416,only_arm_noupsampling,hypernet
21,kodim22,1.4373407363891602,1.4262933731079102,0.01104736328125,37.38109711126538,0.00018276374612469226,only_arm_noupsampling,hypernet
22,kodim23,0.6132058699925741,0.6021585067113241,0.01104736328125,39.40639977373219,0.00011464619456091896,only_arm_noupsampling,hypernet
23,kodim24,1.7346701622009277,1.7060497601826985,0.028620402018229168,37.24937670430239,0.00018839184485841542,all_upsampling,hypernet
