,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.486660639444987,2.474306106567383,0.012354532877604166,39.98635158027899,0.00010031466081272811,only_arm_noupsampling,hypernet
1,kodim02,1.5261225700378418,1.4983057975769043,0.0278167724609375,40.222843057280656,9.499816951574758e-05,all_upsampling,hypernet
2,kodim03,0.9873952865600586,0.9750407536824545,0.012354532877604166,41.10652110253412,7.75081425672397e-05,only_arm_noupsampling,hypernet
3,kodim04,1.5531789461771648,1.5408244132995605,0.012354532877604166,40.367324255951644,9.188975673168898e-05,only_arm_noupsampling,hypernet
4,kodim05,2.478386878967285,2.466032346089681,0.012354532877604166,39.67797574535436,0.00010769660730147734,only_arm_noupsampling,hypernet
5,kodim06,1.9816575050354004,1.968885898590088,0.0127716064453125,40.27292681017479,9.390892228111625e-05,only_arm_noupsampling,hypernet
6,kodim07,1.22809902826945,1.2157444953918457,0.012354532877604166,40.79615724899714,8.324990631081164e-05,only_arm_noupsampling,hypernet
7,kodim08,2.6384045282999673,2.6260499954223633,0.012354532877604166,39.47086322409533,0.00011295703734504059,only_arm_noupsampling,hypernet
8,kodim09,1.0932857990264893,1.0805141925811768,0.0127716064453125,40.41501166629792,9.088628576137125e-05,only_arm_noupsampling,hypernet
9,kodim10,1.2158533732096355,1.2034988403320312,0.012354532877604166,40.221531038105205,9.502687316853553e-05,only_arm_noupsampling,hypernet
10,kodim11,1.7934387524922688,1.7806671460469563,0.0127716064453125,40.43395855404307,9.04906410141848e-05,only_arm_noupsampling,hypernet
11,kodim12,1.2109289169311523,1.1981573104858398,0.0127716064453125,40.679061690294006,8.55250473250635e-05,only_arm_noupsampling,hypernet
12,kodim13,3.313121477762858,3.300766944885254,0.012354532877604166,39.41773823104017,0.00011434726911829785,only_arm_noupsampling,hypernet
13,kodim14,2.2163108189900718,2.204922676086426,0.011388142903645834,39.75130490496265,0.00010589345038169995,only_arm_noupsampling,hypernet
14,kodim15,1.388806978861491,1.3764524459838867,0.012354532877604166,40.549955083425104,8.81056985235773e-05,only_arm_noupsampling,hypernet
15,kodim16,1.4609931310017903,1.4482215245564778,0.0127716064453125,41.00296643360398,7.937848567962646e-05,only_arm_noupsampling,hypernet
16,kodim17,1.3302903970082602,1.317935864130656,0.012354532877604166,40.46450521968165,8.985639578895643e-05,only_arm_noupsampling,hypernet
17,kodim18,2.3408185640970864,2.308180014292399,0.0326385498046875,39.37109832516069,0.00011558188998606056,all_upsampling,hypernet
18,kodim19,1.7304900487263999,1.7181355158487956,0.012354532877604166,40.19876016501951,9.552642586641014e-05,only_arm_noupsampling,hypernet
19,kodim20,1.1670600573221843,1.15470552444458,0.012354532877604166,41.054717516766495,7.843821367714554e-05,only_arm_noupsampling,hypernet
20,kodim21,1.7486019134521484,1.7372137705485027,0.011388142903645834,40.273521758382444,9.389605838805437e-05,only_arm_noupsampling,hypernet
21,kodim22,1.9592666625976562,1.929522196451823,0.029744466145833332,39.577748780289916,0.00011021094542229548,all_upsampling,hypernet
22,kodim23,0.9640592734018961,0.951704740524292,0.012354532877604166,41.16712181090071,7.643411663593724e-05,only_arm_noupsampling,hypernet
23,kodim24,2.1615142822265625,2.1324361165364585,0.029078165690104168,39.043714981559,0.00012463159509934485,all_upsampling,hypernet
