,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.1003839174906416,2.096823533376058,0.0035603841145833335,37.63080525495477,0.00017255169223062694,all_upsampling,hypernet
1,kodim02,0.9863719940185547,0.9828116099039713,0.0035603841145833335,37.91641660430831,0.000161569012561813,all_upsampling,hypernet
2,kodim03,0.7383529345194499,0.7347925504048666,0.0035603841145833335,39.27591431235628,0.00011814305617008358,all_upsampling,hypernet
3,kodim04,1.0794464747111001,1.0758860905965169,0.0035603841145833335,37.962665436097126,0.00015985756181180477,all_upsampling,hypernet
4,kodim05,2.1007636388142905,2.097203254699707,0.0035603841145833335,37.42739516924925,0.0001808257366064936,all_upsampling,hypernet
5,kodim06,1.5942268371582031,1.5906664530436199,0.0035603841145833335,38.00017035675785,0.00015848300245124847,all_upsampling,hypernet
6,kodim07,0.9745658238728842,0.9710054397583008,0.0035603841145833335,38.63955877166645,0.00013678667892236263,all_upsampling,hypernet
7,kodim08,2.284651756286621,2.2810913721720376,0.0035603841145833335,37.15589273340863,0.000192491032066755,all_upsampling,hypernet
8,kodim09,0.7842318216959636,0.7806714375813802,0.0035603841145833335,38.77895879789039,0.0001324658078374341,all_upsampling,hypernet
9,kodim10,0.8601176738739014,0.856557289759318,0.0035603841145833335,38.26169002158821,0.00014922126138117164,all_upsampling,hypernet
10,kodim11,1.4243028958638508,1.4207425117492676,0.0035603841145833335,37.875478517431524,0.0001630992192076519,all_upsampling,hypernet
11,kodim12,0.8527922630310059,0.8492318789164225,0.0035603841145833335,38.51919468059844,0.00014063072740100324,all_upsampling,hypernet
12,kodim13,2.787440935770671,2.7838805516560874,0.0035603841145833335,37.11112054790189,0.00019448572129476815,all_upsampling,hypernet
13,kodim14,1.7462355295817056,1.7426751454671223,0.0035603841145833335,37.4168022494504,0.0001812673290260136,all_upsampling,hypernet
14,kodim15,1.03265380859375,1.0290934244791667,0.0035603841145833335,38.57319614674795,0.00013889290858060122,all_upsampling,hypernet
15,kodim16,1.105924924214681,1.1023645401000977,0.0035603841145833335,38.63715139316899,0.00013686252350453287,all_upsampling,hypernet
16,kodim17,0.9991103808085124,0.9955499966939291,0.0035603841145833335,38.35510715246807,0.00014604577154386789,all_upsampling,hypernet
17,kodim18,1.798133055369059,1.7945726712544758,0.0035603841145833335,37.21285008452136,0.00018998300947714597,all_upsampling,hypernet
18,kodim19,1.3097399075826008,1.3061795234680176,0.0035603841145833335,37.95592300557307,0.00016010593390092254,all_upsampling,hypernet
19,kodim20,0.8831405639648438,0.8795801798502604,0.0035603841145833335,39.386597970919894,0.00011517012171680108,all_upsampling,hypernet
20,kodim21,1.3482580184936523,1.344697634379069,0.0035603841145833335,38.245899460461004,0.0001497648045187816,all_upsampling,hypernet
21,kodim22,1.4430939356486001,1.4395335515340169,0.0035603841145833335,37.38175451045583,0.00018273608293384314,all_upsampling,hypernet
22,kodim23,0.6298418839772543,0.6262814998626709,0.0035603841145833335,39.40633307363295,0.00011464795534266159,all_upsampling,hypernet
23,kodim24,1.7352075576782227,1.7316471735636394,0.0035603841145833335,37.15693592268493,0.00019244480063207448,all_upsampling,hypernet
