,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,0.11021926005681355,0.08570855855941772,0.024510701497395832,23.26220230451149,0.004718237090855837,all_upsampling,hypernet
1,kodim02,0.05015149464209875,0.02702425668636958,0.023127237955729168,27.376572362982586,0.0018295435002073646,all_upsampling,hypernet
2,kodim03,0.058268706003824874,0.03343756993611654,0.024831136067708332,28.061869937006474,0.001562474644742906,all_upsampling,hypernet
3,kodim04,0.06472731630007426,0.04014032085736593,0.024586995442708332,27.242189023015836,0.0018870398635044694,all_upsampling,hypernet
4,kodim05,0.17363659540812176,0.14732535680135092,0.026311238606770832,23.02093512344229,0.004987770691514015,all_upsampling,hypernet
5,kodim06,0.08652286728223164,0.062012165784835815,0.024510701497395832,24.364900135991434,0.003660243470221758,all_upsampling,hypernet
6,kodim07,0.09204356869061787,0.06928762793540955,0.022755940755208332,26.646179444941673,0.002164621837437153,all_upsampling,hypernet
7,kodim08,0.18540908892949423,0.1607000231742859,0.024709065755208332,22.328452790848253,0.005849984474480152,all_upsampling,hypernet
8,kodim09,0.0676929404338201,0.04590338965257009,0.02178955078125,27.61763393932243,0.0017307589296251535,all_upsampling,hypernet
9,kodim10,0.0717027485370636,0.046866526206334434,0.024836222330729168,27.414446803033705,0.0018136575818061829,all_upsampling,hypernet
10,kodim11,0.08125471075375874,0.056423574686050415,0.024831136067708332,25.538380658775054,0.0027935851830989122,all_upsampling,hypernet
11,kodim12,0.05880538374185562,0.032463627556959786,0.026341756184895832,28.27350481802362,0.0014881595270708203,all_upsampling,hypernet
12,kodim13,0.15743220845858258,0.13447790344556174,0.022954305013020832,21.79192435618682,0.0066192313097417355,all_upsampling,hypernet
13,kodim14,0.11411126454671225,0.08918348948160808,0.024927775065104168,24.288558004041285,0.0037251536268740892,all_upsampling,hypernet
14,kodim15,0.07158279418945312,0.04719416300455729,0.024388631184895832,27.25609352752272,0.0018810079200193286,all_upsampling,hypernet
15,kodim16,0.0498321329553922,0.0285461222132047,0.0212860107421875,26.605742951262247,0.002184870420023799,all_upsampling,hypernet
16,kodim17,0.0789074550072352,0.05241819719473521,0.0264892578125,27.33685965833388,0.0018463499145582318,all_upsampling,hypernet
17,kodim18,0.10200163225332895,0.07736886044343312,0.024632771809895832,24.170671506368244,0.003827655455097556,all_upsampling,hypernet
18,kodim19,0.08820593853791554,0.06655371685822804,0.0216522216796875,25.843798889804923,0.0026038747746497393,all_upsampling,hypernet
19,kodim20,0.07211024562517802,0.04881516098976135,0.023295084635416668,27.665695487035325,0.0017117109382525086,all_upsampling,hypernet
20,kodim21,0.09625352919101715,0.07421475152174632,0.022038777669270832,25.085479034850707,0.003100645262748003,all_upsampling,hypernet
21,kodim22,0.07144111394882202,0.04831387599309286,0.023127237955729168,25.80653055146987,0.00262631569057703,all_upsampling,hypernet
22,kodim23,0.0693459262450536,0.04602032403151194,0.023325602213541668,28.83900480485805,0.0013064701342955232,all_upsampling,hypernet
23,kodim24,0.1211298406124115,0.09661913911501567,0.024510701497395832,24.042997625440982,0.003941851202398539,all_upsampling,hypernet
