,seq_name,rate_bpp,rate_latent_bpp,rate_nn_bpp,psnr_db,mse,option_selected,anchor
0,kodim01,2.0348119735717773,2.022381146748861,0.012430826822916666,37.63062396191658,0.00017255889542866498,only_arm_noupsampling,hypernet
1,kodim02,0.9553927580515543,0.9429619312286377,0.012430826822916666,37.91662587594621,0.00016156122728716582,only_arm_noupsampling,hypernet
2,kodim03,0.700009822845459,0.688962459564209,0.01104736328125,39.27515183843179,0.00011816379992524162,only_arm_noupsampling,hypernet
3,kodim04,1.0705283482869465,1.0594809850056965,0.01104736328125,37.96309558756947,0.0001598417293280363,only_arm_noupsampling,hypernet
4,kodim05,2.039498805999756,2.0270679791768393,0.012430826822916666,37.42707259510298,0.00018083916802424937,only_arm_noupsampling,hypernet
5,kodim06,1.5408573150634766,1.5298099517822266,0.01104736328125,38.00032029652945,0.0001584775309311226,only_arm_noupsampling,hypernet
6,kodim07,0.952631950378418,0.9209953943888346,0.031636555989583336,38.77086821236897,0.0001327128120465204,all_upsampling,hypernet
7,kodim08,2.172580560048421,2.1601497332255044,0.012430826822916666,37.15596594877915,0.00019248778698965907,only_arm_noupsampling,hypernet
8,kodim09,0.7746609052022299,0.745481014251709,0.029179890950520832,38.89599760273415,0.00012894363317172974,all_upsampling,hypernet
9,kodim10,0.8374859491984049,0.8080822626749674,0.0294036865234375,38.376069684401934,0.00014534253568854183,all_upsampling,hypernet
10,kodim11,1.3981529871622722,1.3871056238810222,0.01104736328125,37.875688150632534,0.00016309134662151337,only_arm_noupsampling,hypernet
11,kodim12,0.8248778184254965,0.8138304551442465,0.01104736328125,38.51918928791519,0.00014063090202398598,only_arm_noupsampling,hypernet
12,kodim13,2.7465451558430987,2.734114329020182,0.012430826822916666,37.111058157952776,0.000194488515262492,only_arm_noupsampling,hypernet
13,kodim14,1.729331652323405,1.718284289042155,0.01104736328125,37.417019112679505,0.00018125827773474157,only_arm_noupsampling,hypernet
14,kodim15,1.007039467493693,0.9946086406707764,0.012430826822916666,38.572596935584016,0.00013891207345295697,only_arm_noupsampling,hypernet
15,kodim16,1.0852104028065999,1.055053949356079,0.030156453450520832,38.76539961870544,0.00013288002810440958,all_upsampling,hypernet
16,kodim17,0.9783674081166586,0.9687035083770752,0.009663899739583334,38.354143573704754,0.00014607817865908146,only_arm_noupsampling,hypernet
17,kodim18,1.7895485560099285,1.7785011927286785,0.01104736328125,37.212945223890195,0.00018997884762939066,only_arm_noupsampling,hypernet
18,kodim19,1.2598071098327637,1.247376283009847,0.012430826822916666,37.9560919519895,0.0001600997056812048,only_arm_noupsampling,hypernet
19,kodim20,0.8640552361806233,0.8516244093577067,0.012430826822916666,39.38763191454318,0.00011514270590851083,only_arm_noupsampling,hypernet
20,kodim21,1.3366997241973877,1.324268897374471,0.012430826822916666,38.24570071126382,0.00014977165847085416,only_arm_noupsampling,hypernet
21,kodim22,1.4367200533548992,1.4256726900736492,0.01104736328125,37.38109711126538,0.00018276374612469226,only_arm_noupsampling,hypernet
22,kodim23,0.6127617359161377,0.6003309090932211,0.012430826822916666,39.40639977373219,0.00011464619456091896,only_arm_noupsampling,hypernet
23,kodim24,1.7381404240926106,1.7066259384155273,0.031514485677083336,37.262639260451266,0.00018781740800477564,all_upsampling,hypernet
